DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOLUME
20161129;1520;66594.0000000;66640.0000000;66594.0000000;66640.0000000;137
20161129;1525;66622.0000000;66690.0000000;66616.0000000;66690.0000000;419
20161129;1530;66686.0000000;66784.0000000;66686.0000000;66725.0000000;3805
20161129;1535;66746.0000000;66746.0000000;66665.0000000;66680.0000000;706
20161129;1540;66672.0000000;66725.0000000;66672.0000000;66725.0000000;60
20161129;1545;66750.0000000;66832.0000000;66750.0000000;66831.0000000;373
20161129;1550;66824.0000000;66824.0000000;66768.0000000;66778.0000000;734
20161129;1555;66778.0000000;66849.0000000;66778.0000000;66835.0000000;388
20161129;1600;66830.0000000;66869.0000000;66821.0000000;66822.0000000;273
20161129;1605;66800.0000000;66818.0000000;66796.0000000;66818.0000000;49
20161129;1610;66825.0000000;66844.0000000;66804.0000000;66804.0000000;78
20161129;1615;66820.0000000;66890.0000000;66820.0000000;66868.0000000;130
20161129;1620;66862.0000000;66867.0000000;66838.0000000;66846.0000000;2785
20161129;1625;66846.0000000;66920.0000000;66842.0000000;66908.0000000;9496
20161129;1630;66925.0000000;66975.0000000;66912.0000000;66940.0000000;613
20161129;1635;66942.0000000;66942.0000000;66893.0000000;66893.0000000;235
20161129;1640;66909.0000000;66918.0000000;66851.0000000;66851.0000000;341
20161129;1645;66858.0000000;66875.0000000;66850.0000000;66860.0000000;108
20161129;1650;66875.0000000;67007.0000000;66875.0000000;66990.0000000;3228
20161129;1655;66974.0000000;66983.0000000;66929.0000000;66965.0000000;3733
20161129;1700;66965.0000000;66982.0000000;66917.0000000;66968.0000000;1865
20161129;1705;66970.0000000;66975.0000000;66910.0000000;66912.0000000;252
20161129;1710;66901.0000000;66936.0000000;66886.0000000;66900.0000000;71
20161129;1715;66913.0000000;66916.0000000;66875.0000000;66902.0000000;155
20161129;1720;66910.0000000;66910.0000000;66860.0000000;66860.0000000;223
20161129;1725;66851.0000000;66851.0000000;66765.0000000;66768.0000000;1089
20161129;1730;66784.0000000;66798.0000000;66730.0000000;66738.0000000;151
20161129;1735;66734.0000000;66850.0000000;66716.0000000;66850.0000000;1006
20161129;1740;66852.0000000;66885.0000000;66826.0000000;66836.0000000;75
20161129;1745;66854.0000000;66916.0000000;66854.0000000;66900.0000000;3285
20161129;1750;66900.0000000;66900.0000000;66850.0000000;66860.0000000;24
20161129;1755;66842.0000000;66858.0000000;66820.0000000;66847.0000000;50
20161129;1800;66854.0000000;66940.0000000;66854.0000000;66940.0000000;2461
20161129;1805;66925.0000000;66930.0000000;66858.0000000;66858.0000000;286
20161129;1810;66858.0000000;66865.0000000;66846.0000000;66850.0000000;45
20161129;1815;66828.0000000;66840.0000000;66804.0000000;66830.0000000;105
20161129;1820;66813.0000000;66840.0000000;66813.0000000;66825.0000000;491
20161129;1825;66834.0000000;66912.0000000;66816.0000000;66905.0000000;873
20161129;1830;66888.0000000;66920.0000000;66884.0000000;66904.0000000;223
20161129;1835;66907.0000000;66909.0000000;66850.0000000;66854.0000000;543
20161129;1840;66860.0000000;66875.0000000;66855.0000000;66869.0000000;190
20161129;1900;66920.0000000;66920.0000000;66903.0000000;66903.0000000;4
20161129;1905;66915.0000000;66970.0000000;66915.0000000;66949.0000000;38
20161129;1910;66950.0000000;66967.0000000;66948.0000000;66948.0000000;29
20161129;1915;66950.0000000;67029.0000000;66941.0000000;67029.0000000;69
20161129;1920;67027.0000000;67027.0000000;66991.0000000;66991.0000000;98
20161129;1925;66984.0000000;66984.0000000;66891.0000000;66907.0000000;56
20161129;1930;66912.0000000;66950.0000000;66900.0000000;66925.0000000;30
20161129;1935;66922.0000000;66922.0000000;66916.0000000;66916.0000000;45
20161129;1940;66910.0000000;66913.0000000;66906.0000000;66913.0000000;19
20161129;1945;66913.0000000;66914.0000000;66909.0000000;66912.0000000;97
20161129;1950;66900.0000000;66909.0000000;66895.0000000;66909.0000000;18
20161129;1955;66900.0000000;66900.0000000;66850.0000000;66850.0000000;18
20161129;2000;66834.0000000;66850.0000000;66825.0000000;66847.0000000;60
20161129;2005;66846.0000000;66850.0000000;66841.0000000;66850.0000000;28
20161129;2010;66873.0000000;66893.0000000;66873.0000000;66886.0000000;71
20161129;2015;66886.0000000;66886.0000000;66875.0000000;66875.0000000;5
20161129;2020;66868.0000000;66868.0000000;66868.0000000;66868.0000000;68
20161129;2025;66876.0000000;66876.0000000;66867.0000000;66867.0000000;30
20161129;2030;66858.0000000;66860.0000000;66852.0000000;66860.0000000;11
20161129;2035;66870.0000000;66870.0000000;66870.0000000;66870.0000000;5
20161129;2040;66881.0000000;66890.0000000;66872.0000000;66890.0000000;44
20161129;2045;66880.0000000;66880.0000000;66867.0000000;66867.0000000;2
20161129;2050;66864.0000000;66864.0000000;66847.0000000;66847.0000000;7
20161129;2055;66855.0000000;66875.0000000;66855.0000000;66875.0000000;17
20161129;2100;66862.0000000;66870.0000000;66850.0000000;66850.0000000;21
20161129;2105;66842.0000000;66850.0000000;66840.0000000;66840.0000000;23
20161129;2110;66836.0000000;66845.0000000;66836.0000000;66845.0000000;13
20161129;2115;66840.0000000;66842.0000000;66837.0000000;66842.0000000;8
20161129;2120;66842.0000000;66856.0000000;66840.0000000;66856.0000000;22
20161129;2125;66856.0000000;66856.0000000;66856.0000000;66856.0000000;20
20161129;2130;66832.0000000;66832.0000000;66832.0000000;66832.0000000;1
20161129;2135;66832.0000000;66832.0000000;66787.0000000;66800.0000000;19
20161129;2140;66797.0000000;66797.0000000;66797.0000000;66797.0000000;1
20161129;2145;66806.0000000;66808.0000000;66806.0000000;66808.0000000;21
20161129;2150;66800.0000000;66809.0000000;66800.0000000;66809.0000000;2
20161129;2155;66825.0000000;66825.0000000;66822.0000000;66822.0000000;11
20161129;2200;66800.0000000;66800.0000000;66730.0000000;66730.0000000;152
20161129;2205;66742.0000000;66742.0000000;66690.0000000;66708.0000000;187
20161129;2210;66701.0000000;66701.0000000;66607.0000000;66627.0000000;107
20161129;2215;66647.0000000;66650.0000000;66647.0000000;66648.0000000;3
20161129;2220;66653.0000000;66670.0000000;66653.0000000;66660.0000000;38
20161129;2225;66657.0000000;66700.0000000;66657.0000000;66700.0000000;23
20161129;2230;66690.0000000;66690.0000000;66675.0000000;66682.0000000;28
20161129;2235;66686.0000000;66706.0000000;66686.0000000;66706.0000000;27
20161129;2240;66694.0000000;66709.0000000;66660.0000000;66660.0000000;62
20161129;2245;66652.0000000;66666.0000000;66652.0000000;66666.0000000;15
20161129;2250;66670.0000000;66674.0000000;66665.0000000;66674.0000000;42
20161129;2255;66650.0000000;66650.0000000;66612.0000000;66612.0000000;252
20161129;2300;66602.0000000;66610.0000000;66551.0000000;66604.0000000;460
20161129;2305;66615.0000000;66650.0000000;66615.0000000;66642.0000000;65
20161129;2310;66630.0000000;66630.0000000;66621.0000000;66621.0000000;17
20161129;2315;66620.0000000;66631.0000000;66610.0000000;66631.0000000;37
20161129;2320;66630.0000000;66630.0000000;66615.0000000;66615.0000000;16
20161129;2325;66608.0000000;66625.0000000;66597.0000000;66625.0000000;24
20161129;2330;66625.0000000;66630.0000000;66625.0000000;66630.0000000;2
20161129;2335;66649.0000000;66650.0000000;66641.0000000;66646.0000000;62
20161129;2340;66632.0000000;66646.0000000;66613.0000000;66626.0000000;105
20161129;2345;66643.0000000;66643.0000000;66629.0000000;66632.0000000;130
20161130;1000;66600.0000000;66632.0000000;66488.0000000;66632.0000000;417
20161130;1005;66622.0000000;66660.0000000;66613.0000000;66642.0000000;351
20161130;1010;66644.0000000;66751.0000000;66600.0000000;66720.0000000;1044
20161130;1015;66712.0000000;66795.0000000;66662.0000000;66662.0000000;633
20161130;1020;66660.0000000;66720.0000000;66650.0000000;66713.0000000;399
20161130;1025;66710.0000000;66720.0000000;66705.0000000;66708.0000000;155
20161130;1030;66706.0000000;66752.0000000;66675.0000000;66752.0000000;1090
20161130;1035;66747.0000000;66800.0000000;66747.0000000;66795.0000000;2120
20161130;1040;66800.0000000;66840.0000000;66767.0000000;66789.0000000;364
20161130;1045;66776.0000000;66857.0000000;66776.0000000;66824.0000000;341
20161130;1050;66832.0000000;66890.0000000;66828.0000000;66880.0000000;649
20161130;1055;66880.0000000;66898.0000000;66871.0000000;66880.0000000;3894
20161130;1100;66866.0000000;66866.0000000;66792.0000000;66799.0000000;1181
20161130;1105;66805.0000000;66814.0000000;66799.0000000;66814.0000000;50
20161130;1110;66825.0000000;66825.0000000;66795.0000000;66795.0000000;266
20161130;1115;66800.0000000;66800.0000000;66763.0000000;66764.0000000;356
20161130;1120;66780.0000000;66792.0000000;66764.0000000;66777.0000000;268
20161130;1125;66783.0000000;66801.0000000;66783.0000000;66800.0000000;29
20161130;1130;66800.0000000;66825.0000000;66784.0000000;66784.0000000;265
20161130;1135;66775.0000000;66775.0000000;66624.0000000;66624.0000000;1572
20161130;1140;66622.0000000;66642.0000000;66575.0000000;66600.0000000;875
20161130;1145;66625.0000000;66625.0000000;66505.0000000;66507.0000000;423
20161130;1150;66502.0000000;66533.0000000;66369.0000000;66435.0000000;3227
20161130;1155;66420.0000000;66478.0000000;66405.0000000;66454.0000000;226
20161130;1200;66446.0000000;66496.0000000;66420.0000000;66496.0000000;222
20161130;1205;66480.0000000;66481.0000000;66451.0000000;66451.0000000;162
20161130;1210;66461.0000000;66486.0000000;66420.0000000;66474.0000000;553
20161130;1215;66459.0000000;66466.0000000;66311.0000000;66354.0000000;1181
20161130;1220;66373.0000000;66378.0000000;66258.0000000;66261.0000000;321
20161130;1225;66252.0000000;66290.0000000;66225.0000000;66286.0000000;509
20161130;1230;66279.0000000;66300.0000000;66234.0000000;66279.0000000;915
20161130;1235;66298.0000000;66300.0000000;66250.0000000;66288.0000000;591
20161130;1240;66287.0000000;66391.0000000;66287.0000000;66378.0000000;516
20161130;1245;66393.0000000;66393.0000000;66309.0000000;66348.0000000;227
20161130;1250;66340.0000000;66360.0000000;66331.0000000;66360.0000000;1371
20161130;1255;66368.0000000;66406.0000000;66350.0000000;66350.0000000;203
20161130;1300;66335.0000000;66338.0000000;66275.0000000;66338.0000000;259
20161130;1305;66325.0000000;66445.0000000;66320.0000000;66445.0000000;491
20161130;1310;66439.0000000;66475.0000000;66386.0000000;66405.0000000;1018
20161130;1315;66401.0000000;66405.0000000;66334.0000000;66358.0000000;233
20161130;1320;66354.0000000;66374.0000000;66331.0000000;66331.0000000;170
20161130;1325;66352.0000000;66379.0000000;66320.0000000;66360.0000000;131
20161130;1330;66365.0000000;66365.0000000;66229.0000000;66231.0000000;2059
20161130;1335;66228.0000000;66228.0000000;66030.0000000;66078.0000000;1153
20161130;1340;66078.0000000;66100.0000000;66050.0000000;66075.0000000;382
20161130;1345;66073.0000000;66075.0000000;66025.0000000;66051.0000000;592
20161130;1350;66052.0000000;66101.0000000;66050.0000000;66070.0000000;1248
20161130;1355;66066.0000000;66139.0000000;66050.0000000;66139.0000000;3192
20161130;1405;66082.0000000;66114.0000000;66025.0000000;66077.0000000;696
20161130;1410;66082.0000000;66094.0000000;66005.0000000;66021.0000000;422
20161130;1415;66030.0000000;66052.0000000;66005.0000000;66040.0000000;792
20161130;1420;66029.0000000;66070.0000000;66018.0000000;66064.0000000;238
20161130;1425;66070.0000000;66070.0000000;66012.0000000;66012.0000000;544
20161130;1430;66012.0000000;66036.0000000;65925.0000000;65950.0000000;3535
20161130;1435;65939.0000000;65940.0000000;65833.0000000;65852.0000000;1313
20161130;1440;65836.0000000;65900.0000000;65805.0000000;65827.0000000;1112
20161130;1445;65850.0000000;65862.0000000;65775.0000000;65775.0000000;1245
20161130;1450;65784.0000000;65784.0000000;65603.0000000;65656.0000000;1404
20161130;1455;65675.0000000;65690.0000000;65512.0000000;65580.0000000;1272
20161130;1500;65566.0000000;65607.0000000;65512.0000000;65536.0000000;2724
20161130;1505;65512.0000000;65620.0000000;65450.0000000;65580.0000000;1390
20161130;1510;65570.0000000;65588.0000000;65500.0000000;65500.0000000;362
20161130;1515;65525.0000000;65620.0000000;65510.0000000;65568.0000000;196
20161130;1520;65555.0000000;65719.0000000;65555.0000000;65705.0000000;1467
20161130;1525;65717.0000000;65755.0000000;65600.0000000;65618.0000000;1329
20161130;1530;65613.0000000;65650.0000000;65613.0000000;65637.0000000;228
20161130;1535;65629.0000000;65662.0000000;65590.0000000;65629.0000000;287
20161130;1540;65625.0000000;65748.0000000;65625.0000000;65737.0000000;632
20161130;1545;65741.0000000;65845.0000000;65693.0000000;65788.0000000;3064
20161130;1550;65782.0000000;65782.0000000;65663.0000000;65719.0000000;845
20161130;1555;65746.0000000;65760.0000000;65627.0000000;65675.0000000;802
20161130;1600;65650.0000000;65826.0000000;65650.0000000;65820.0000000;3296
20161130;1605;65820.0000000;65900.0000000;65800.0000000;65850.0000000;1591
20161130;1610;65848.0000000;65848.0000000;65800.0000000;65826.0000000;478
20161130;1615;65829.0000000;65867.0000000;65655.0000000;65670.0000000;637
20161130;1620;65678.0000000;65775.0000000;65678.0000000;65706.0000000;243
20161130;1625;65700.0000000;65738.0000000;65694.0000000;65738.0000000;246
20161130;1630;65734.0000000;65744.0000000;65695.0000000;65695.0000000;347
20161130;1635;65675.0000000;65680.0000000;65600.0000000;65660.0000000;692
20161130;1640;65664.0000000;65675.0000000;65628.0000000;65656.0000000;846
20161130;1645;65635.0000000;65738.0000000;65634.0000000;65670.0000000;166
20161130;1650;65667.0000000;65700.0000000;65637.0000000;65656.0000000;232
20161130;1655;65680.0000000;65707.0000000;65670.0000000;65678.0000000;442
20161130;1700;65678.0000000;65720.0000000;65664.0000000;65671.0000000;402
20161130;1705;65665.0000000;65744.0000000;65656.0000000;65736.0000000;498
20161130;1710;65736.0000000;65778.0000000;65693.0000000;65703.0000000;724
20161130;1715;65711.0000000;65770.0000000;65698.0000000;65770.0000000;611
20161130;1720;65757.0000000;66000.0000000;65755.0000000;65970.0000000;1607
20161130;1725;65964.0000000;66081.0000000;65951.0000000;66030.0000000;671
20161130;1730;66030.0000000;66044.0000000;65900.0000000;65919.0000000;756
20161130;1735;65943.0000000;65943.0000000;65822.0000000;65859.0000000;293
20161130;1740;65863.0000000;65880.0000000;65837.0000000;65880.0000000;1338
20161130;1745;65900.0000000;66030.0000000;65900.0000000;66025.0000000;245
20161130;1750;66030.0000000;66030.0000000;65982.0000000;65986.0000000;757
20161130;1755;65993.0000000;65993.0000000;65925.0000000;65925.0000000;296
20161130;1800;65930.0000000;66008.0000000;65916.0000000;66000.0000000;554
20161130;1805;66003.0000000;66020.0000000;65910.0000000;65945.0000000;392
20161130;1810;65938.0000000;65957.0000000;65906.0000000;65934.0000000;196
20161130;1815;65947.0000000;65958.0000000;65914.0000000;65952.0000000;151
20161130;1820;65939.0000000;65976.0000000;65939.0000000;65964.0000000;325
20161130;1825;65973.0000000;65990.0000000;65945.0000000;65956.0000000;61
20161130;1830;65940.0000000;65972.0000000;65880.0000000;65907.0000000;1222
20161130;1835;65907.0000000;65910.0000000;65790.0000000;65874.0000000;285
20161130;1840;65854.0000000;65910.0000000;65840.0000000;65880.0000000;234
20161130;1900;66060.0000000;66117.0000000;66011.0000000;66079.0000000;3529
20161130;1905;66077.0000000;66077.0000000;66012.0000000;66027.0000000;118
20161130;1910;66028.0000000;66038.0000000;66001.0000000;66025.0000000;191
20161130;1915;66015.0000000;66015.0000000;65925.0000000;65925.0000000;128
20161130;1920;65910.0000000;65920.0000000;65834.0000000;65860.0000000;200
20161130;1925;65850.0000000;65938.0000000;65850.0000000;65912.0000000;71
20161130;1930;65918.0000000;65970.0000000;65884.0000000;65898.0000000;111
20161130;1935;65906.0000000;65910.0000000;65843.0000000;65843.0000000;88
20161130;1940;65826.0000000;65860.0000000;65732.0000000;65752.0000000;275
20161130;1945;65737.0000000;65775.0000000;65706.0000000;65706.0000000;95
20161130;1950;65733.0000000;65733.0000000;65625.0000000;65639.0000000;350
20161130;1955;65659.0000000;65685.0000000;65652.0000000;65674.0000000;102
20161130;2000;65658.0000000;65698.0000000;65651.0000000;65670.0000000;212
20161130;2005;65677.0000000;65677.0000000;65604.0000000;65668.0000000;126
20161130;2010;65670.0000000;65776.0000000;65670.0000000;65776.0000000;54
20161130;2015;65754.0000000;65756.0000000;65738.0000000;65740.0000000;16
20161130;2020;65737.0000000;65737.0000000;65725.0000000;65730.0000000;23
20161130;2025;65732.0000000;65756.0000000;65732.0000000;65756.0000000;51
20161130;2030;65760.0000000;65774.0000000;65745.0000000;65745.0000000;607
20161130;2035;65765.0000000;65765.0000000;65730.0000000;65730.0000000;2
20161130;2040;65725.0000000;65725.0000000;65625.0000000;65625.0000000;484
20161130;2045;65625.0000000;65640.0000000;65577.0000000;65616.0000000;108
20161130;2050;65629.0000000;65653.0000000;65598.0000000;65612.0000000;163
20161130;2055;65612.0000000;65612.0000000;65555.0000000;65572.0000000;590
20161130;2100;65573.0000000;65624.0000000;65572.0000000;65615.0000000;52
20161130;2105;65615.0000000;65617.0000000;65598.0000000;65598.0000000;20
20161130;2110;65604.0000000;65606.0000000;65600.0000000;65600.0000000;33
20161130;2115;65598.0000000;65611.0000000;65580.0000000;65590.0000000;6
20161130;2120;65582.0000000;65599.0000000;65582.0000000;65597.0000000;48
20161130;2125;65590.0000000;65599.0000000;65564.0000000;65564.0000000;52
20161130;2130;65561.0000000;65593.0000000;65552.0000000;65575.0000000;42
20161130;2135;65582.0000000;65589.0000000;65560.0000000;65564.0000000;519
20161130;2140;65563.0000000;65570.0000000;65558.0000000;65558.0000000;115
20161130;2145;65561.0000000;65579.0000000;65540.0000000;65540.0000000;48
20161130;2150;65539.0000000;65546.0000000;65527.0000000;65528.0000000;44
20161130;2155;65530.0000000;65530.0000000;65500.0000000;65506.0000000;311
20161130;2200;65501.0000000;65580.0000000;65501.0000000;65573.0000000;166
20161130;2205;65588.0000000;65610.0000000;65570.0000000;65610.0000000;591
20161130;2210;65614.0000000;65622.0000000;65598.0000000;65608.0000000;16
20161130;2215;65597.0000000;65637.0000000;65597.0000000;65616.0000000;39
20161130;2220;65622.0000000;65630.0000000;65589.0000000;65598.0000000;246
20161130;2225;65589.0000000;65625.0000000;65575.0000000;65614.0000000;99
20161130;2230;65618.0000000;65651.0000000;65618.0000000;65633.0000000;87
20161130;2235;65639.0000000;65640.0000000;65590.0000000;65606.0000000;70
20161130;2240;65604.0000000;65610.0000000;65603.0000000;65603.0000000;7
20161130;2245;65625.0000000;65625.0000000;65625.0000000;65625.0000000;1
20161130;2255;65640.0000000;65640.0000000;65624.0000000;65634.0000000;95
20161130;2300;65636.0000000;65640.0000000;65607.0000000;65607.0000000;218
20161130;2305;65631.0000000;65631.0000000;65623.0000000;65627.0000000;11
20161130;2310;65632.0000000;65640.0000000;65628.0000000;65628.0000000;63
20161130;2315;65625.0000000;65625.0000000;65610.0000000;65610.0000000;349
20161130;2320;65623.0000000;65623.0000000;65617.0000000;65617.0000000;11
20161130;2325;65626.0000000;65626.0000000;65617.0000000;65617.0000000;16
20161130;2330;65626.0000000;65647.0000000;65626.0000000;65647.0000000;94
20161130;2335;65650.0000000;65650.0000000;65632.0000000;65632.0000000;12
20161130;2340;65640.0000000;65640.0000000;65620.0000000;65629.0000000;43
20161130;2345;65623.0000000;65632.0000000;65600.0000000;65600.0000000;45
20161201;1000;65600.0000000;65600.0000000;65109.0000000;65109.0000000;2230
20161201;1005;65106.0000000;65125.0000000;65000.0000000;65002.0000000;1195
20161201;1010;65017.0000000;65040.0000000;64950.0000000;65030.0000000;1727
20161201;1015;65031.0000000;65032.0000000;64947.0000000;64982.0000000;560
20161201;1020;64990.0000000;65030.0000000;64980.0000000;65028.0000000;1470
20161201;1025;65030.0000000;65142.0000000;65030.0000000;65136.0000000;3809
20161201;1030;65133.0000000;65224.0000000;65125.0000000;65160.0000000;2022
20161201;1035;65154.0000000;65208.0000000;65147.0000000;65162.0000000;269
20161201;1040;65162.0000000;65180.0000000;65082.0000000;65118.0000000;1970
20161201;1045;65130.0000000;65195.0000000;65130.0000000;65134.0000000;409
20161201;1050;65137.0000000;65194.0000000;65122.0000000;65194.0000000;413
20161201;1055;65200.0000000;65272.0000000;65200.0000000;65234.0000000;1408
20161201;1100;65230.0000000;65250.0000000;65206.0000000;65230.0000000;1352
20161201;1105;65229.0000000;65280.0000000;65229.0000000;65270.0000000;480
20161201;1110;65280.0000000;65300.0000000;65238.0000000;65284.0000000;3319
20161201;1115;65300.0000000;65325.0000000;65232.0000000;65292.0000000;745
20161201;1120;65300.0000000;65310.0000000;65252.0000000;65310.0000000;455
20161201;1125;65320.0000000;65355.0000000;65300.0000000;65355.0000000;436
20161201;1130;65358.0000000;65425.0000000;65354.0000000;65390.0000000;639
20161201;1135;65399.0000000;65430.0000000;65378.0000000;65388.0000000;670
20161201;1140;65391.0000000;65425.0000000;65352.0000000;65362.0000000;993
20161201;1145;65363.0000000;65370.0000000;65316.0000000;65316.0000000;453
20161201;1150;65316.0000000;65374.0000000;65316.0000000;65374.0000000;295
20161201;1155;65374.0000000;65395.0000000;65355.0000000;65395.0000000;106
20161201;1200;65395.0000000;65493.0000000;65388.0000000;65422.0000000;1205
20161201;1205;65426.0000000;65426.0000000;65350.0000000;65364.0000000;404
20161201;1210;65379.0000000;65448.0000000;65365.0000000;65414.0000000;361
20161201;1215;65414.0000000;65425.0000000;65384.0000000;65398.0000000;219
20161201;1220;65400.0000000;65406.0000000;65380.0000000;65394.0000000;464
20161201;1225;65401.0000000;65461.0000000;65401.0000000;65430.0000000;474
20161201;1230;65450.0000000;65499.0000000;65429.0000000;65480.0000000;4226
20161201;1235;65490.0000000;65600.0000000;65467.0000000;65593.0000000;592
20161201;1240;65597.0000000;65630.0000000;65539.0000000;65600.0000000;2038
20161201;1245;65617.0000000;65639.0000000;65524.0000000;65540.0000000;1317
20161201;1250;65538.0000000;65568.0000000;65517.0000000;65530.0000000;1685
20161201;1255;65537.0000000;65537.0000000;65484.0000000;65496.0000000;1129
20161201;1300;65505.0000000;65560.0000000;65505.0000000;65545.0000000;1165
20161201;1305;65545.0000000;65545.0000000;65488.0000000;65492.0000000;1170
20161201;1310;65488.0000000;65501.0000000;65449.0000000;65500.0000000;2145
20161201;1315;65481.0000000;65495.0000000;65430.0000000;65453.0000000;505
20161201;1320;65436.0000000;65448.0000000;65377.0000000;65394.0000000;300
20161201;1325;65403.0000000;65413.0000000;65350.0000000;65403.0000000;319
20161201;1330;65421.0000000;65495.0000000;65408.0000000;65485.0000000;146
20161201;1335;65485.0000000;65490.0000000;65458.0000000;65482.0000000;177
20161201;1340;65470.0000000;65543.0000000;65430.0000000;65542.0000000;820
20161201;1345;65525.0000000;65525.0000000;65468.0000000;65475.0000000;1460
20161201;1350;65475.0000000;65475.0000000;65425.0000000;65466.0000000;105
20161201;1355;65475.0000000;65529.0000000;65475.0000000;65510.0000000;125
20161201;1405;65475.0000000;65475.0000000;65338.0000000;65375.0000000;2571
20161201;1410;65383.0000000;65386.0000000;65300.0000000;65331.0000000;858
20161201;1415;65320.0000000;65387.0000000;65275.0000000;65387.0000000;877
20161201;1420;65375.0000000;65435.0000000;65352.0000000;65393.0000000;167
20161201;1425;65410.0000000;65510.0000000;65410.0000000;65510.0000000;288
20161201;1430;65510.0000000;65538.0000000;65430.0000000;65437.0000000;231
20161201;1435;65435.0000000;65460.0000000;65401.0000000;65430.0000000;170
20161201;1440;65425.0000000;65425.0000000;65380.0000000;65425.0000000;59
20161201;1445;65430.0000000;65525.0000000;65430.0000000;65451.0000000;402
20161201;1450;65451.0000000;65490.0000000;65434.0000000;65434.0000000;1587
20161201;1455;65445.0000000;65447.0000000;65389.0000000;65409.0000000;209
20161201;1500;65400.0000000;65400.0000000;65340.0000000;65372.0000000;457
20161201;1505;65386.0000000;65394.0000000;65331.0000000;65347.0000000;324
20161201;1510;65330.0000000;65338.0000000;65293.0000000;65329.0000000;260
20161201;1515;65300.0000000;65329.0000000;65271.0000000;65283.0000000;649
20161201;1520;65280.0000000;65310.0000000;65250.0000000;65310.0000000;536
20161201;1525;65316.0000000;65329.0000000;65280.0000000;65300.0000000;305
20161201;1530;65310.0000000;65350.0000000;65291.0000000;65336.0000000;67
20161201;1535;65319.0000000;65319.0000000;65275.0000000;65275.0000000;149
20161201;1540;65272.0000000;65306.0000000;65230.0000000;65300.0000000;346
20161201;1545;65275.0000000;65279.0000000;65234.0000000;65240.0000000;296
20161201;1550;65237.0000000;65280.0000000;65201.0000000;65280.0000000;182
20161201;1555;65280.0000000;65365.0000000;65280.0000000;65352.0000000;153
20161201;1600;65342.0000000;65350.0000000;65294.0000000;65350.0000000;74
20161201;1605;65343.0000000;65345.0000000;65239.0000000;65252.0000000;571
20161201;1610;65244.0000000;65266.0000000;65191.0000000;65236.0000000;263
20161201;1615;65225.0000000;65228.0000000;65190.0000000;65212.0000000;519
20161201;1620;65205.0000000;65259.0000000;65205.0000000;65258.0000000;187
20161201;1625;65239.0000000;65300.0000000;65231.0000000;65300.0000000;208
20161201;1630;65298.0000000;65300.0000000;65230.0000000;65268.0000000;495
20161201;1635;65280.0000000;65293.0000000;65204.0000000;65218.0000000;474
20161201;1640;65201.0000000;65275.0000000;65193.0000000;65244.0000000;177
20161201;1645;65239.0000000;65239.0000000;65190.0000000;65190.0000000;44
20161201;1650;65189.0000000;65198.0000000;65124.0000000;65152.0000000;365
20161201;1655;65154.0000000;65200.0000000;65154.0000000;65187.0000000;150
20161201;1700;65177.0000000;65177.0000000;65104.0000000;65132.0000000;787
20161201;1705;65120.0000000;65150.0000000;65096.0000000;65118.0000000;491
20161201;1710;65109.0000000;65127.0000000;65081.0000000;65124.0000000;436
20161201;1715;65123.0000000;65152.0000000;65123.0000000;65139.0000000;208
20161201;1720;65139.0000000;65156.0000000;65116.0000000;65152.0000000;232
20161201;1725;65140.0000000;65300.0000000;65140.0000000;65276.0000000;1188
20161201;1730;65280.0000000;65293.0000000;65237.0000000;65285.0000000;511
20161201;1735;65278.0000000;65383.0000000;65278.0000000;65319.0000000;1059
20161201;1740;65310.0000000;65396.0000000;65297.0000000;65335.0000000;767
20161201;1745;65342.0000000;65348.0000000;65273.0000000;65343.0000000;388
20161201;1750;65333.0000000;65392.0000000;65333.0000000;65384.0000000;687
20161201;1755;65399.0000000;65423.0000000;65384.0000000;65393.0000000;426
20161201;1800;65419.0000000;65419.0000000;65287.0000000;65290.0000000;1020
20161201;1805;65300.0000000;65312.0000000;65275.0000000;65275.0000000;249
20161201;1810;65271.0000000;65280.0000000;65250.0000000;65280.0000000;330
20161201;1815;65293.0000000;65344.0000000;65288.0000000;65340.0000000;266
20161201;1820;65336.0000000;65358.0000000;65325.0000000;65350.0000000;84
20161201;1825;65352.0000000;65352.0000000;65300.0000000;65300.0000000;265
20161201;1830;65338.0000000;65340.0000000;65249.0000000;65256.0000000;269
20161201;1835;65255.0000000;65370.0000000;65214.0000000;65368.0000000;764
20161201;1840;65363.0000000;65375.0000000;65283.0000000;65305.0000000;313
20161201;1900;65180.0000000;65210.0000000;65154.0000000;65173.0000000;110
20161201;1905;65176.0000000;65193.0000000;65125.0000000;65177.0000000;290
20161201;1910;65151.0000000;65191.0000000;65133.0000000;65170.0000000;189
20161201;1915;65169.0000000;65175.0000000;65137.0000000;65174.0000000;129
20161201;1920;65175.0000000;65225.0000000;65175.0000000;65225.0000000;148
20161201;1925;65225.0000000;65230.0000000;65199.0000000;65230.0000000;58
20161201;1930;65233.0000000;65276.0000000;65232.0000000;65276.0000000;36
20161201;1935;65275.0000000;65300.0000000;65274.0000000;65294.0000000;69
20161201;1940;65300.0000000;65326.0000000;65275.0000000;65275.0000000;25
20161201;1945;65273.0000000;65292.0000000;65265.0000000;65276.0000000;104
20161201;1950;65265.0000000;65272.0000000;65220.0000000;65220.0000000;83
